;sentence;lemmatized;pos tags;noun chunks
93;Die OPENCOSS-Plattform muss fähig sein, ein Artefakt automatisch mit einem Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, das aus einem externen Werkzeug importiert wurde, zu verknüpfen.;"('muss', 'muss')
('fähig', 'fähig')
('automatisch', 'automatisch')
('externen', 'extern')
('importiert', 'importieren')
('wurde', 'sein')
('verknüpfen', 'verknüpfen')
('Werkzeug', 'Werkzeug')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeit";"('muss', 'VERB')
('fähig', 'ADJ')
('automatisch', 'ADJ')
('externen', 'ADJ')
('importiert', 'VERB')
('verknüpfen', 'VERB')";"('Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')"
94;Die OPENCOSS-Plattform muss fähig sein, das Werkzeug, welches das Artefakt speichert, das über einen externen Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts verknüpft ist, automatisch anzeigen.;"('speichert', 'speichern')
('muss', 'muss')
('fähig', 'fähig')
('externen', 'extern')
('verknüpft', 'verknüpfen')
('automatisch', 'automatisch')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweisrückve";"('speichert', 'VERB')
('externen', 'ADJ')
('verknüpft', 'VERB')
('automatisch', 'ADJ')
('anzeigen', 'VERB')
('fähig', 'ADJ')";"('externen Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', 'extern Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('Werkzeug', ' Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')"
95;Die OPENCOSS-Plattform muss fähig sein, Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts in externe Werkzeuge zu exportieren.;"('muss', 'muss')
('fähig', 'fähig')
('externe', 'extern')
('exportieren', 'exportieren')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Wer";"('muss', 'VERB')
('fähig', 'ADJ')
('externe', 'ADJ')
('exportieren', 'VERB')";"('Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts', 'Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externe Werkzeuge', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
96;Das OPENCOSS muss fähig sein, Nachweise für ein Sicherungsprojekt aus SAEM-Modellen zu importieren.;"('muss', 'muss')
('fähig', 'fähig')
('importieren', 'importieren')
('SAEM-Modellen', 'SAEM-Modell')
('Nachweise', 'Nachweis')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS', 'OPENCOSS')";"('muss', 'VERB')
('fähig', 'ADJ')
('importieren', 'VERB')";"('Nachweise', ' Nachweis')
('SAEM-Modellen', ' SAEM Modell')
('OPENCOSS', ' OPENCOSS')
('Sicherungsprojekt', 'Sicherung Projekt')"
97;Die OPENCOSS-Plattform muss fähig sein, den Nachweis eines Sicherungsprojekts in Form eines SAEM-Modells zu exportieren.;"('muss', 'muss')
('fähig', 'fähig')
('exportieren', 'exportieren')
('Form', 'Form')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweis', 'Nachweis')
('SAEM-Modells', 'SAEM-Modell')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')";"('muss', 'VERB')
('exportieren', 'VERB')
('fähig', 'ADJ')";"('Nachweis eines Sicherungsprojekts', ' Nachweis ein Sicherung Projekt')
('SAEM-Modells', ' SAEM Modell')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Form', ' Form')"
98;Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem Artefakt eines externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen;"('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechend')
('aktualisieren', ";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('Artefakt', ' Artefakt')
('"
99;Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und die I;"('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechend')
('aktualisieren', 'aktualisieren')
('Werk";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')"
100;Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.;"('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweis-Item'";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')"
101;Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.;"('enthält', 'enthalten')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('importiert', 'importiert')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweis-Item',";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')"
102;Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Ei;"('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweis-Item'";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')
('rote', 'ADJ')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('rote Einfärbung', 'rot Ein"
103;Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärb;"('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rot')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('rote Einfärbung', 'rot Einfärbung')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Ä"
104;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erken;"('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('entsprechend', 'entsprechend')
('aktualisieren', 'aktualisieren')
('Werkze";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')
('erkennen', 'VERB')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('Informationen', ' Info"
105;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung ;"('enthält', 'enthalten')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')
('Werkz";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('Informationen', ' Info"
106;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung ;"('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückve";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Ä"
107;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzei;"('enthält', 'enthalten')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückve";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Ä"
108;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung ;"('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückve";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')
('rote', 'ADJ')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Ä"
109;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch;"('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rot')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
";"('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('rote Einfärbung', 'rot Einfärbung')
('Informationen', ' Information')
('OPENCOSS-Plattform',"
