,sentence,lemmatized,pos tags,noun chunks
73,"Wenn der Nachweisbeleg eines Sicherungsprojekts als vollständig betrachtet wird, alle Nachweisrückverfolgbarkeitslinks des Projekts korrekt sind, es keine noch ausstehenden Aktionen im Projekt gibt und die aus externen Werkzeugen im Projekt importierten Informationen synchronisiert sind, muss die OPENCOSS-Plattform die Information, dass der Nachweisbeleg eines Sicherungsprojekts als angemessen betrachtet werden kann, anzeigen.","('vollständig', 'vollständig')
('betrachtet', 'betrachten')
('korrekt', 'korrekt')
('sind', 'sein')
('ausstehenden', 'ausstehend')
('gibt', 'geben')
('externen', 'extern')
('importierten', 'importiert')
('synchronisiert', 'synchronisiert')
('muss', 'muss')
('angemessen', 'anmessen')
('betrachtet', 'betrachten')
('werden', 'sein')
('kann', 'können')
('anzeigen', 'anzeigen')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Informationen', 'Information')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('wird', 'sein')
('Information', 'Information')
('Aktionen', 'Aktion')
('Werkzeugen', 'Werkzeug')
('Projekt', 'Projekt')
('Projekts', 'Projekt')","('vollständig', 'ADJ')
('betrachtet', 'VERB')
('korrekt', 'ADJ')
('ausstehenden', 'ADJ')
('gibt', 'VERB')
('externen', 'ADJ')
('importierten', 'ADJ')
('synchronisiert', 'VERB')
('muss', 'VERB')
('angemessen', 'ADJ')
('betrachtet', 'VERB')
('kann', 'VERB')
('anzeigen', 'VERB')","('Informationen', 'Information')
('Sicherungsprojekts', 'Sicherung Projekt')
('Projekts', ' Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('externen Werkzeugen', 'extern Werkzeug')
('Projekt', ' Projekt')
('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')
('Nachweisbeleg', ' Nachweis Beleg')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Link')
('importierten Informationen', ' importiert Information')
('Informationen', ' Information')
('noch ausstehenden Aktionen', 'noch ausstehend Aktion')"
74,"Wenn ein Nachweis-Item in einem Sicherungsprojekt geändert wird, muss die OPENCOSS-Plattform die von der Änderung betroffenen Nachweis-Items des Sicherungsprojekts anzeigen.","('geändert', 'ändern')
('muss', 'muss')
('betroffenen', 'betroffen')
('anzeigen', 'anzeigen')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Sicherungsprojekt', 'Sicherungsprojekt')
('wird', 'sein')
('Nachweis-Item', 'Nachweis-Item')
('Nachweis-Items', 'Nachweis-Item')","('geändert', 'VERB')
('muss', 'VERB')
('betroffenen', 'ADJ')
('anzeigen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweis-Items des Sicherungsprojekts', 'Nachweis Item der Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')"
75,"Bei Änderung eines Nachweis-Items in einem Sicherungsprojekt, muss die OPENCOSS-Plattform, die Nachweisrückverfolgbarkeitslinks des von der Änderung betroffenen Sicherungsprojekts anzeigen.","('muss', 'muss')
('betroffenen', 'betroffen')
('anzeigen', 'anzeigen')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweis-Items', 'Nachweis-Item')","('muss', 'VERB')
('betroffenen', 'ADJ')
('anzeigen', 'VERB')","('Nachweis-Items', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung', ' Änderung')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Links')"
76,"Wenn bei Änderung eines Nachweis-Items eines Sicherungsprojekts andere Nachweis-Items betroffen sind, muss die OPENCOSS-Plattform vom Nutzer eine Änderungsbestätigung verlangen.","('andere', 'ander')
('betroffen', 'betroffen')
('sind', 'sein')
('muss', 'muss')
('verlangen', 'verlangen')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Nachweis-Items', 'Nachweis-Item')
('Änderungsbestätigung', 'Änderungsbestätigung')
('Nutzer', 'Nutzer')","('andere', 'ADJ')
('betroffen', 'ADJ')
('muss', 'VERB')
('verlangen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungsbestätigung', 'Änderung Bestätigung')
('Änderung', ' Änderung')
('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein Sicherung Projekt')
('Nachweis-Items', ' Nachweis Item')"
77,"Wenn ein Nutzer eine mögliche Änderung in einem Nachweis-Item eines Sicherungsprojekts angegeben hat, muss die OPENCOSS-Plattform die Nachweis-Items des Sicherungsprojekts, die von der Änderung betroffen wären, anzeigen.","('mögliche', 'möglich')
('angegeben', 'angeben')
('muss', 'muss')
('anzeigen', 'anzeigen')
('betroffen', 'betroffen')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Nachweis-Item', 'Nachweis-Item')
('Nachweis-Items', 'Nachweis-Item')
('Nutzer', 'Nutzer')","('mögliche', 'ADJ')
('angegeben', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')
('betroffen', 'ADJ')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'möglich Änderung')
('mögliche Änderung', 'möglich Änderung')
('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein Sicherung Projekt')"
78,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Aktionen, die im Nachweisbeleg eines Sicherungsprojekts infolge einer Änderung eines Nachweis-Items erforderlich sind, zu spezifizieren.","('muss', 'muss')
('bieten', 'bieten')
('erforderlich', 'erforderlich')
('spezifizieren', 'spezifizieren')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')","('muss', 'VERB')
('bieten', 'VERB')
('erforderlich', 'ADJ')
('spezifizieren', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweisbeleg', ' Nachweis Beleg')
('Aktionen', ' Aktion')
('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')"
79,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, infolge von Änderungen an Nachweis-Items, diejenigen Nachweis-Items, die mit Aktionen verknüpft sind, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzugeben.","('muss', 'muss')
('bieten', 'bieten')
('verknüpft', 'verknüpfen')
('benötigt', 'benötigt')
('anzugeben', 'angeben')
('Änderungen', 'Änderung')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')","('muss', 'VERB')
('bieten', 'VERB')
('verknüpft', 'VERB')
('benötigt', 'ADJ')
('anzugeben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisbeleg', ' Nachweis Beleg')
('Änderungen', ' Änderung')
('Aktionen', ' Aktion')
('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')"
80,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, infolge der Änderung eines Nachweis-Items, diejenigen Nachweisrückverfolgbarkeitslinks, die mit Aktionen verknüpft sind, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzugeben.","('muss', 'muss')
('bieten', 'bieten')
('verknüpft', 'verknüpfen')
('benötigt', 'benötigt')
('anzugeben', 'angeben')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')","('muss', 'VERB')
('bieten', 'VERB')
('verknüpft', 'VERB')
('benötigt', 'ADJ')
('anzugeben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweisrückverfolgbarkeitslinks', 'Nachweis Rückverfolgbarkeit Link')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisbeleg', ' Nachweis Beleg')
('Änderungen', ' Änderung')
('Aktionen', ' Aktion')
('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')"
81,"Die OPENCOSS-Plattform muss Aktionen, die nach der Genehmigung der Änderung eines Nachweis-Items eines Sicherungsprojekts durchzuführen sind, vorschlagen.","('muss', 'muss')
('durchzuführen', 'durchzuführen')
('vorschlagen', 'vorschlagen')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Änderung', 'Änderung')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')
('Genehmigung', 'Genehmigung')","('muss', 'VERB')
('sein', 'VERB')
('durchzuführen', 'ADJ')
('vorschlagen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Items', 'Nachweis Item')
('Genehmigung', ' Genehmigung')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Aktionen', ' Aktion')
('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein  Sicherung Projekt')"
82,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Informationen über Aktionen, die in einem Sicherungsprojekt aufgrund von Änderungen an Nachweis-Items entstehen und durchzuführen sind, per E-Mail zu verschicken.","('muss', 'muss')
('bieten', 'bieten')
('entstehen', 'entstehen')
('durchzuführen', 'durchzuführen')
('verschicken', 'verschicken')
('Informationen', 'Information')
('Änderungen', 'Änderung')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('E-Mail', 'E-Mail')","('muss', 'VERB')
('bieten', 'VERB')
('entstehen', 'VERB')
('durchzuführend', 'ADJ')
('verschicken', 'VERB')","('Möglichkeit', ' Möglichkeit')
('Informationen', ' Information')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('E-Mail', ' E-Mail')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderungen an Nachweis-Items', ' Änderung an Nachweis Item')
('Aktionen', ' Aktion')"
83,"Die OPENCOSS-Plattform muss nach Änderung eines Nachweis-Items, den Status der im Sicherungsprojekt benötigten Aktionen, falls diese ""noch ausstehend"" oder ""adressiert"" sind, aufzeichnen.","('muss', 'muss')
('benötigten', 'benötigt')
('ausstehend', 'ausstehend')
('adressiert', 'adressieren')
('aufzeichnen', 'aufzeichnen')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Status', 'Status')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')","('muss', 'VERB')
('benötigten', 'ADJ')
('ausstehend', 'ADJ')
('adressiert', 'ADJ')
('aufzeichnen', 'VERB')","('Nachweis-Items', 'Nachweis Item')
('im Sicherungsprojekt benötigten Aktionen', 'im Sicherung Projekt benötigt Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung', ' Änderung')
('Status', ' Status')"
84,Die OPENCOSS-Plattform muss im Sicherungsprojekt erforderliche Aktionen infolge von Änderungen an Nachweis-Items aufzeigen.,"('muss', 'muss')
('erforderliche', 'erforderlich')
('aufzeigen', 'aufzeigen')
('Änderungen', 'Änderung')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Aktionen', 'Aktion')
('Nachweis-Items', 'Nachweis-Item')","('muss', 'VERB')
('erforderlich', 'ADJ')
('aufzeigen', 'VERB')","('Sicherungsprojekt erforderliche Aktionen', 'Sicherung Projekt erforderlich Aktion')
('Nachweis-Items', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderungen', ' Änderung')"
85,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die Information, ob eine im Sicherungsprojekt aufgrund der Änderung eines Nachweis-Items erforderliche Aktion adressiert wurde, anzugeben.","('muss', 'muss')
('bieten', 'bieten')
('erforderliche', 'erforderlich')
('adressiert', 'adressieren')
('anzugeben', 'angeben')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Aktion', 'Aktion')
('Information', 'Information')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')","('muss', 'VERB')
('bieten', 'VERB')
('erforderliche', 'ADJ')
('adressiert', 'ADJ')
('sein', 'VERB')
('anzugeben', 'VERB')","('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung', ' Änderung')
('Aktion', 'Aktion')
('Information', ' Information')"
86,"Wenn der Status einer Aktion, die in einem Sicherungsprojekt aufgrund von Änderungen von Nachweis-Items erforderlich ist, ""noch ausstehend"" ist, muss die OPENCOSS-Plattform eine solche Aktion rot einfärben.","('erforderlich', 'erforderlich')
('ausstehend', 'ausstehend')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')
('Änderungen', 'Änderung')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Aktion', 'Aktion')
('Status', 'Status')
('Nachweis-Items', 'Nachweis-Item')","('erforderlich', 'ADJ')
('ausstehend', 'ADJ')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')","('Status einer Aktion', 'Status ein Aktion')
('Nachweis-Items', 'Nachweis Item')
('Aktion', ' Aktion')
('Sicherungsprojekt', 'Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungen', ' Änderung')
('Status', ' Status')"
87,"Wenn ein Nachweis-Item eines Sicherungsprojekts durch Änderungen anderer Nachweis-Items beeinträchtigt wurde, muss die OPENCOSS-Plattform ein solches Nachweis-Item rot einfärben.","('anderer', 'ander')
('beeinträchtigt', 'beeinträchtigen')
('wurde', 'sein')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')
('Änderungen', 'Änderung')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweis-Item', 'Nachweis-Item')
('Nachweis-Items', 'Nachweis-Item')","('anderer', 'ADJ')
('beeinträchtigt', 'ADJ')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('anderer Nachweis-Items', 'anderer Nachwei Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Item', ' Nachweis Item')
('Änderungen', ' Änderung')
('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein Sicherung Projekt')"
88,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts durch Änderungen von Nachweis-Items beeinträchtigt wurde, muss die OPENCOSS-Plattform einen solchen Link rot einfärben.","('beeinträchtigt', 'beeinträchtigen')
('wurde', 'sein')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')
('Änderungen', 'Änderung')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Link', 'Link')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweis-Items', 'Nachweis-Item')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')","('beeinträchtigt', 'VERB')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslink', ' Nachweis Rückverfolgbarkeit Link')
('Nachweis-Items', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Link', 'Link')
('Änderungen', ' Änderung')"
89,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweis-Items für ein Sicherungsprojekt aus den Artefakten externer Werkzeuge zu importieren.","('muss', 'muss')
('bieten', 'bieten')
('externer', 'extern')
('importieren', 'importieren')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Werkzeuge', 'Werkzeug')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('Artefakten', 'Artefakt')","('muss', 'VERB')
('bieten', 'VERB')
('externer', 'ADJ')
('importieren', 'VERB')","('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('externer Werkzeuge', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Artefakten', ' Artefakt')"
90,"Die OPENCOSS-Plattform muss fähig sein, ein Artefakt in einem externen Werkzeug automatisch mit einem Nachweis-Item eines Sicherungsprojekts, das aus dem externen Werkzeug importiert wurde, zu verknüpfen.","('muss', 'muss')
('fähig', 'fähig')
('externen', 'extern')
('automatisch', 'automatisch')
('importiert', 'importieren')
('wurde', 'sein')
('verknüpfen', 'verknüpfen')
('Werkzeug', 'Werkzeug')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweis-Item', 'Nachweis-Item')
('Artefakt', 'Artefakt')","('muss', 'VERB')
('fähig', 'ADJ')
('externen', 'ADJ')
('automatisch', 'ADJ')
('importiert', 'VERB')
('verknüpfen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Item', ' Nachweis Item')
('Artefakt', ' Artefakt')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
91,"Die OPENCOSS-Plattform muss fähig sein, das Werkzeug, welches das Artefakt speichert, das mit einem aus einem externen Werkzeug importierten Nachweis-Item eines Sicherungsprojekts verbunden ist, automatisch anzuzeigen.","('muss', 'muss')
('fähig', 'fähig')
('speichert', 'speichern')
('externen', 'extern')
('importierten', 'importiert')
('verbunden', 'verbinden')
('automatisch', 'automatisch')
('anzuzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweis-Item', 'Nachweis-Item')
('Artefakt', 'Artefakt')","('muss', 'VERB')
('fähig', 'ADJ')
('speichert', 'VERB')
('externen', 'ADJ')
('importierten', 'ADJ')
('verbunden', 'VERB')
('automatisch', 'ADJ')
('anzuzeigen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Werkzeug', ' Werkzeug')
('Nachweis-Item', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
92,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweisrückverfolgbarkeitslinks für ein Sicherungsprojekt aus einem externen Werkzeug zu importieren.","('muss', 'muss')
('bieten', 'bieten')
('externen', 'extern')
('importieren', 'importieren')
('Werkzeug', 'Werkzeug')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')","('muss', 'VERB')
('bieten', 'VERB')
('externen', 'ADJ')
('importieren', 'VERB')","('Möglichkeit', ' Möglichkeit')
('externen Werkzeug', 'extern Werkzeug')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Link')"
93,"Die OPENCOSS-Plattform muss fähig sein, ein Artefakt automatisch mit einem Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, das aus einem externen Werkzeug importiert wurde, zu verknüpfen.","('muss', 'muss')
('fähig', 'fähig')
('automatisch', 'automatisch')
('externen', 'extern')
('importiert', 'importieren')
('wurde', 'sein')
('verknüpfen', 'verknüpfen')
('Werkzeug', 'Werkzeug')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Artefakt', 'Artefakt')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')","('muss', 'VERB')
('fähig', 'ADJ')
('automatisch', 'ADJ')
('externen', 'ADJ')
('importiert', 'VERB')
('verknüpfen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Link')
('Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeits Link ein Sicherung Projekt')
('Artefakt', ' Artefakt')"
94,"Die OPENCOSS-Plattform muss fähig sein, das Werkzeug, welches das Artefakt speichert, das über einen externen Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts verknüpft ist, automatisch anzeigen.","('speichert', 'speichern')
('externen', 'extern')
('verknüpft', 'verknüpfen')
('automatisch', 'automatisch')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Artefakt', 'Artefakt')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')","('speichert', 'VERB')
('externen', 'ADJ')
('verknüpft', 'VERB')
('automatisch', 'ADJ')
('anzeigen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Werkzeug', ' Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('fähig', ' fähig')
('Artefakt', ' Artefakt')
('externen Nachweisrückverfolgbarkeitslink', 'extern Nachweis Rückverfolgbarkeits Link')
('externen Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', 'extern Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')"
95,"Die OPENCOSS-Plattform muss fähig sein, Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts in externe Werkzeuge zu exportieren.","('muss', 'muss')
('fähig', 'fähig')
('externe', 'extern')
('exportieren', 'exportieren')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Werkzeuge', 'Werkzeug')","('muss', 'VERB')
('fähig', 'ADJ')
('externe', 'ADJ')
('exportieren', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Link')
('externe Werkzeuge', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts', 'extern Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')"
96,"Das OPENCOSS muss fähig sein, Nachweise für ein Sicherungsprojekt aus SAEM-Modellen zu importieren.","('muss', 'muss')
('fähig', 'fähig')
('importieren', 'importieren')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweise', 'Nachweis')
('OPENCOSS', 'OPENCOSS')
('SAEM-Modellen', 'SAEM-Modellen')","('muss', 'VERB')
('fähig', 'ADJ')
('importieren', 'VERB')","('Nachweise', ' Nachweis')
('SAEM-Modellen', ' SAEM Modell')
('OPENCOSS', ' OPENCOSS')
('Sicherungsprojekt', 'Sicherung Projekt')"
97,"Die OPENCOSS-Plattform muss fähig sein, den Nachweis eines Sicherungsprojekts in Form eines SAEM-Modells zu exportieren.","('muss', 'muss')
('exportieren', 'exportieren')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweis', 'Nachweis')
('Form', 'Form')
('SAEM-Modells', 'SAEM-Modell')","('muss', 'VERB')
('exportieren', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Lage', ' Lage')
('SAEM-Modells', ' SAEM-Modells')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis', ' Nachweis')
('Nachweis eines Sicherungsprjekts', ' Nachweis ein Sicherung Projekt')
('Form', ' Form')"
